,Calorie,Cook_time_all,Cuisine,OriginalIngredients,People_made_it,Rating,Ready_time,Review,Serve_size,index,title,Preparation_time,Cook_time,Total_time,Ingredients,Merge_recipes
33,267.0,"['Prep time: 20 Minutes', 'Cook time: 34 Minutes', 'Ready in 1 Hour 4 Minutes']",Italian,"['3 tablespoons extra-virgin olive oil, divided', '1 small white onion, finely chopped', '1 bunch parsley, stems and leaves chopped separately', '3 zucchini, cut into long, thin strips', 'salt and ground black pepper to taste', '7 1/2 cups zucchini blossoms, pistils removed', '6 eggs', '3 tablespoons grated Parmesan cheese', '1 tablespoon grated Pecorino Romano cheese', '4 leaves fresh mint, chopped']",1.0,4.5,1 h 4 m,1.0,4,33.0,Frittata di Zucchine e Fiori di Zucca (Italian Courgette Frittata),20.0,34.0,54.0, tablespoons extra virgin olive oil  divided  small white onion  finely chopped  bunch parsley  stems and leaves chopped separately  zucchini  cut into long  thin strips salt and ground black pepper to taste   cups zucchini blossoms  pistils removed  eggs  tablespoons grated Parmesan cheese  tablespoon grated Pecorino Romano cheese  leaves fresh mint  chopp,Europian
34,506.0,"['Prep time: 20 Minutes', 'Cook time: 54 Minutes', 'Ready in 1 Hour 17 Minutes']",Italian,"['1/2 cup extra-virgin olive oil, or as needed', '6 eggplants, trimmed and cut into 1/2-inch thick slices', 'salt to taste', '1 1/3 cups crushed tomatoes in puree', '1 tablespoon olive oil, or more to taste', '2 cloves garlic', '1 bunch fresh basil, divided', '18 ounces fresh mozzarella cheese, drained and sliced', 'dried oregano, to taste', '4 ounces grated Parmesan cheese']",5.0,4.0,1 h 17 m,2.0,6,34.0,Melanzana alla Parmigiana (Perfect Eggplant Parmigiana),20.0,54.0,74.0, cup extra virgin olive oil  or as needed  eggplants  trimmed and cut into  inch thick slices salt to taste   cups crushed tomatoes in puree  tablespoon olive oil  or more to taste  cloves garlic  bunch fresh basil  divided  ounces fresh mozzarella cheese  drained and sliced dried oregano  to taste  ounces grated Parmesan chee,Europian
35,109.0,"['Prep time: 5 Minutes', 'Ready in 12 Hours 5 Minutes']",Italian,"['2/3 cup medium-coarse ground coffee', '3 cups cold water', '2 scoops vanilla ice cream', '2 tablespoons shaved dark chocolate']",29.0,4.699999809265139,12 h 5 m,8.0,2,35.0,Affogato with Cold-Brewed Coffee,5.0,725.0,730.0, cup medium coarse ground coffee  cups cold water  scoops vanilla ice cream  tablespoons shaved dark chocola,Europian
36,448.0,"['Prep time: 30 Minutes', 'Cook time: 2 Hours 30 Minutes', 'Ready in 3 Hours 15 Minutes']",Italian,"['1 pound sweet Italian sausage', '3/4 pound lean ground beef', '1/2 cup minced onion', '2 cloves garlic, crushed', '1 (28 ounce) can crushed tomatoes', '2 (6 ounce) cans tomato paste', '2 (6.5 ounce) cans canned tomato sauce', '1/2 cup water', '2 tablespoons white sugar', '1 1/2 teaspoons dried basil leaves', '1/2 teaspoon fennel seeds', '1 teaspoon Italian seasoning', '1 1/2 teaspoons salt, divided, or to taste', '1/4 teaspoon ground black pepper', '4 tablespoons chopped fresh parsley', '12 lasagna noodles', '16 ounces ricotta cheese', '1 egg', '3/4 pound mozzarella cheese, sliced', '3/4 cup grated Parmesan cheese']",31000.0,4.79172420501709,3 h 15 m,12000.0,12,36.0,World's Best Lasagna,30.0,150.0,180.0, pound sweet Italian sausage  pound lean ground beef  cup minced onion  cloves garlic  crushed   ounce can crushed tomatoes   ounce cans tomato paste   ounce cans canned tomato sauce  cup water  tablespoons white sugar   teaspoons dried basil leaves  teaspoon fennel seeds  teaspoon Italian seasoning   teaspoons salt  divided  or to taste  teaspoon ground black pepper  tablespoons chopped fresh parsley  lasagna noodles  ounces ricotta cheese  egg  pound mozzarella cheese  sliced  cup grated Parmesan chee,Europian
37,448.0,"['Prep time: 10 Minutes', 'Cook time: 20 Minutes', 'Ready in 30 Minutes']",Italian,"['1/4 cup all-purpose flour for coating', '1/2 teaspoon salt', '1/4 teaspoon ground black pepper', '1/2 teaspoon dried oregano', '4 skinless, boneless chicken breast halves - pounded 1/4 inch thick', '4 tablespoons butter', '4 tablespoons olive oil', '1 cup sliced mushrooms', '1/2 cup Marsala wine', '1/4 cup cooking sherry']",8000.0,4.54315376281738,30 m,3000.0,4,37.0,Chicken Marsala,10.0,20.0,30.0, cup all purpose flour for coating  teaspoon salt  teaspoon ground black pepper  teaspoon dried oregano  skinless  boneless chicken breast halves   pounded  inch thick  tablespoons butter  tablespoons olive oil  cup sliced mushrooms  cup Marsala wine  cup cooking sher,Europian
38,119.0,"['Prep time: 30 Minutes', 'Cook time: 20 Minutes', 'Ready in 1 Hour 50 Minutes']",Italian,"['2 1/4 teaspoons active dry yeast', '1/2 teaspoon brown sugar', '1 1/2 cups warm water (110 degrees F/45 degrees C)', '1 teaspoon salt', '2 tablespoons olive oil', '3 1/3 cups all-purpose flour']",4000.0,4.69378662109375,1 h 50 m,3000.0,15,38.0,Jay's Signature Pizza Crust,30.0,20.0,50.0,  teaspoons active dry yeast  teaspoon brown sugar   cups warm water  degrees F degrees C  teaspoon salt  tablespoons olive oil   cups all purpose flo,Europian
39,656.0,"['Prep time: 15 Minutes', 'Cook time: 30 Minutes', 'Ready in 45 Minutes']",Italian,"['1 (12 ounce) package bow tie pasta', '2 tablespoons olive oil', '1 pound sweet Italian sausage, casings removed and crumbled', '1/2 teaspoon red pepper flakes', '1/2 cup diced onion', '3 cloves garlic, minced', '1 (28 ounce) can Italian-style plum tomatoes, drained and coarsely chopped', '1 1/2 cups heavy cream', '1/2 teaspoon salt', '3 tablespoons minced fresh parsley']",6000.0,4.69031429290771,45 m,2000.0,6,39.0,"Bow Ties with Sausage, Tomatoes and Cream",15.0,30.0,45.0,  ounce package bow tie pasta  tablespoons olive oil  pound sweet Italian sausage  casings removed and crumbled  teaspoon red pepper flakes  cup diced onion  cloves garlic  minced   ounce can Italian style plum tomatoes  drained and coarsely chopped   cups heavy cream  teaspoon salt  tablespoons minced fresh parsl,Europian
40,487.0,"['Prep time: 25 Minutes', 'Cook time: 35 Minutes', 'Ready in 1 Hour ']",Italian,"['3 eggplant, peeled and thinly sliced', '2 eggs, beaten', '4 cups Italian seasoned bread crumbs', '6 cups spaghetti sauce, divided', '1 (16 ounce) package mozzarella cheese, shredded and divided', '1/2 cup grated Parmesan cheese, divided', '1/2 teaspoon dried basil']",4000.0,4.4532351493835405,1 h,2000.0,10,40.0,Eggplant Parmesan II,25.0,35.0,60.0, eggplant  peeled and thinly sliced  eggs  beaten  cups Italian seasoned bread crumbs  cups spaghetti sauce  divided   ounce package mozzarella cheese  shredded and divided  cup grated Parmesan cheese  divided  teaspoon dried bas,Europian
41,349.0,"['Prep time: 20 Minutes', 'Cook time: 2 Hours ', 'Ready in 2 Hours 20 Minutes']",Italian,"['1 pound lean ground beef', '1 cup fresh bread crumbs', '1 tablespoon dried parsley', '1 tablespoon grated Parmesan cheese', '1/4 teaspoon ground black pepper', '1/8 teaspoon garlic powder', '1 egg, beaten', '3/4 cup chopped onion', '5 cloves garlic, minced', '1/4 cup olive oil', '2 (28 ounce) cans whole peeled tomatoes', '2 teaspoons salt', '1 teaspoon white sugar', '1 bay leaf', '1 (6 ounce) can tomato paste', '3/4 teaspoon dried basil', '1/2 teaspoon ground black pepper']",4000.0,4.52666282653809,2 h 20 m,2000.0,6,41.0,Italian Spaghetti Sauce with Meatballs,20.0,120.0,140.0, pound lean ground beef  cup fresh bread crumbs  tablespoon dried parsley  tablespoon grated Parmesan cheese  teaspoon ground black pepper  teaspoon garlic powder  egg  beaten  cup chopped onion  cloves garlic  minced  cup olive oil   ounce cans whole peeled tomatoes  teaspoons salt  teaspoon white sugar  bay leaf   ounce can tomato paste  teaspoon dried basil  teaspoon ground black pepp,Europian
42,471.0,"['Prep time: 25 Minutes', 'Cook time: 20 Minutes', 'Ready in 1 Hour ']",Italian,"['4 skinless, boneless chicken breast halves', 'salt and freshly ground black pepper to taste', '2 eggs', '1 cup panko bread crumbs, or more as needed', '1/2 cup grated Parmesan cheese', '2 tablespoons all-purpose flour, or more if needed', '1 cup olive oil for frying', '1/2 cup prepared tomato sauce', '1/4 cup fresh mozzarella, cut into small cubes', '1/4 cup chopped fresh basil', '1/2 cup grated provolone cheese', '1/4 cup grated Parmesan cheese', '1 tablespoon olive oil']",8000.0,4.81832027435303,1 h,2000.0,4,42.0,Chicken Parmesan,25.0,20.0,45.0, skinless  boneless chicken breast halves salt and freshly ground black pepper to taste  eggs  cup panko bread crumbs  or more as needed  cup grated Parmesan cheese  tablespoons all purpose flour  or more if needed  cup olive oil for frying  cup prepared tomato sauce  cup fresh mozzarella  cut into small cubes  cup chopped fresh basil  cup grated provolone cheese  cup grated Parmesan cheese  tablespoon olive o,Europian
43,385.0,"['Prep time: 10 Minutes', 'Cook time: 40 Minutes', 'Ready in 50 Minutes']",Italian,"['1 pound Italian sausage', '1 clove garlic, minced', '2 (14 ounce) cans beef broth', '1 (14.5 ounce) can Italian-style stewed tomatoes', '1 cup sliced carrots', '1 (14.5 ounce) can great Northern beans, undrained', '2 small zucchini, cubed', '2 cups spinach - packed, rinsed and torn', '1/4 teaspoon ground black pepper', '1/4 teaspoon salt']",4000.0,4.80855703353882,50 m,2000.0,6,43.0,Italian Sausage Soup,10.0,40.0,50.0, pound Italian sausage  clove garlic  minced   ounce cans beef broth   ounce can Italian style stewed tomatoes  cup sliced carrots   ounce can great Northern beans  undrained  small zucchini  cubed  cups spinach   packed  rinsed and torn  teaspoon ground black pepper  teaspoon sa,Europian
44,215.0,"['Prep time: 15 Minutes', 'Cook time: 7 Minutes', 'Ready in 35 Minutes']",Italian,"['6 roma (plum) tomatoes, chopped', '1/2 cup sun-dried tomatoes, packed in oil', '3 cloves minced garlic', '1/4 cup olive oil', '2 tablespoons balsamic vinegar', '1/4 cup fresh basil, stems removed', '1/4 teaspoon salt', '1/4 teaspoon ground black pepper', '1 French baguette', '2 cups shredded mozzarella cheese']",2000.0,4.8243508338928205,35 m,2000.0,12,44.0,Double Tomato Bruschetta,15.0,7.0,22.0, roma plum tomatoes  chopped  cup sun dried tomatoes  packed in oil  cloves minced garlic  cup olive oil  tablespoons balsamic vinegar  cup fresh basil  stems removed  teaspoon salt  teaspoon ground black pepper  French baguette  cups shredded mozzarella chee,Europian
45,400.0,"['Prep time: 15 Minutes', 'Cook time: 40 Minutes', 'Ready in 55 Minutes']",Italian,"['1/2 cup butter', '4 cloves garlic, minced', '3/4 cup dry bread crumbs', '1/2 cup freshly grated Parmesan cheese', '1 1/2 cups shredded Cheddar cheese', '1/4 teaspoon dried parsley', '1/4 teaspoon dried oregano', '1/4 teaspoon ground black pepper', '1/8 teaspoon salt', '8 skinless, boneless chicken breast halves - pounded thin']",4000.0,4.612191200256349,55 m,2000.0,8,45.0,Garlic Cheddar Chicken,15.0,40.0,55.0, cup butter  cloves garlic  minced  cup dry bread crumbs  cup freshly grated Parmesan cheese   cups shredded Cheddar cheese  teaspoon dried parsley  teaspoon dried oregano  teaspoon ground black pepper  teaspoon salt  skinless  boneless chicken breast halves   pounded th,Europian
46,431.0,"['Prep time: 20 Minutes', 'Cook time: 30 Minutes', 'Ready in 50 Minutes']",Italian,"['6 cups chicken broth, divided', '3 tablespoons olive oil, divided', '1 pound portobello mushrooms, thinly sliced', '1 pound white mushrooms, thinly sliced', '2 shallots, diced', '1 1/2 cups Arborio rice', '1/2 cup dry white wine', 'sea salt to taste', 'freshly ground black pepper to taste', '3 tablespoons finely chopped chives', '4 tablespoons butter', '1/3 cup freshly grated Parmesan cheese']",4000.0,4.796093940734861,50 m,2000.0,6,46.0,Gourmet Mushroom Risotto,20.0,30.0,50.0, cups chicken broth  divided  tablespoons olive oil  divided  pound portobello mushrooms  thinly sliced  pound white mushrooms  thinly sliced  shallots  diced   cups Arborio rice  cup dry white wine sea salt to taste freshly ground black pepper to taste  tablespoons finely chopped chives  tablespoons butter  cup freshly grated Parmesan chee,Europian
47,554.0,"['Prep time: 25 Minutes', 'Cook time: 1 Hour ', 'Ready in 1 Hour 25 Minutes']",Italian,"['1 pound bulk mild Italian sausage', '1 1/4 teaspoons crushed red pepper flakes', '4 slices bacon, cut into 1/2 inch pieces', '1 large onion, diced', '1 tablespoon minced garlic', '5 (13.75 ounce) cans chicken broth', '6 potatoes, thinly sliced', '1 cup heavy cream', '1/4 bunch fresh spinach, tough stems removed']",5000.0,4.81765127182007,1 h 25 m,2000.0,6,47.0,Super-Delicious Zuppa Toscana,25.0,60.0,85.0, pound bulk mild Italian sausage   teaspoons crushed red pepper flakes  slices bacon  cut into  inch pieces  large onion  diced  tablespoon minced garlic   ounce cans chicken broth  potatoes  thinly sliced  cup heavy cream  bunch fresh spinach  tough stems remov,Europian
48,112.0,"['Prep time: 10 Minutes', 'Cook time: 25 Minutes', 'Ready in 35 Minutes']",Italian,"['3 cups all-purpose flour', '1 (.25 ounce) package active dry yeast', '2 tablespoons vegetable oil', '1 teaspoon salt', '1 tablespoon white sugar', '1 cup warm water (110 degrees F/45 degrees C)']",3000.0,4.4394211769104,35 m,2000.0,15,48.0,Pizza Dough I,10.0,25.0,35.0, cups all purpose flour   ounce package active dry yeast  tablespoons vegetable oil  teaspoon salt  tablespoon white sugar  cup warm water  degrees F degrees ,Europian
49,89.0,"['Prep time: 10 Minutes', 'Ready in 40 Minutes']",Italian,"['1 (6 ounce) can tomato paste', '6 fluid ounces warm water (110 degrees F/45 degrees C)', '3 tablespoons grated Parmesan cheese', '1 teaspoon minced garlic', '2 tablespoons honey', '1 teaspoon anchovy paste (optional)', '3/4 teaspoon onion powder', '1/4 teaspoon dried oregano', '1/4 teaspoon dried marjoram', '1/4 teaspoon dried basil', '1/4 teaspoon ground black pepper', '1/8 teaspoon cayenne pepper', '1/8 teaspoon dried red pepper flakes', 'salt to taste']",2000.0,4.54932165145874,40 m,2000.0,4,49.0,Exquisite Pizza Sauce,10.0,40.0,50.0,  ounce can tomato paste  fluid ounces warm water  degrees F degrees C  tablespoons grated Parmesan cheese  teaspoon minced garlic  tablespoons honey  teaspoon anchovy paste optional  teaspoon onion powder  teaspoon dried oregano  teaspoon dried marjoram  teaspoon dried basil  teaspoon ground black pepper  teaspoon cayenne pepper  teaspoon dried red pepper flakes salt to tas,Europian
50,641.0,"['Prep time: 10 Minutes', 'Cook time: 20 Minutes', 'Ready in 30 Minutes']",Italian,"['1 tablespoon butter', '2 cloves garlic, minced', '1/2 cup sun-dried tomatoes, chopped', '1 cup chicken broth, divided', '1 cup heavy cream', '1 pound skinless, boneless chicken breast halves', 'salt and pepper to taste', '2 tablespoons vegetable oil', '2 tablespoons chopped fresh basil', '8 ounces dry fettuccini pasta']",3000.0,4.6235203742981,30 m,1000.0,4,50.0,Chicken Milano,10.0,20.0,30.0, tablespoon butter  cloves garlic  minced  cup sun dried tomatoes  chopped  cup chicken broth  divided  cup heavy cream  pound skinless  boneless chicken breast halves salt and pepper to taste  tablespoons vegetable oil  tablespoons chopped fresh basil  ounces dry fettuccini pas,Europian
51,664.0,"['Prep time: 30 Minutes', 'Cook time: 1 Hour 15 Minutes', 'Ready in 1 Hour 55 Minutes']",Italian,"['1 1/2 pounds lean ground beef', '1 onion, chopped', '2 cloves garlic, minced', '1 tablespoon chopped fresh basil', '1 teaspoon dried oregano', '2 tablespoons brown sugar', '1 1/2 teaspoons salt', '1 (29 ounce) can diced tomatoes', '2 (6 ounce) cans tomato paste', '12 dry lasagna noodles', '2 eggs, beaten', '1 pint part-skim ricotta cheese', '1/2 cup grated Parmesan cheese', '2 tablespoons dried parsley', '1 teaspoon salt', '1 pound mozzarella cheese, shredded', '2 tablespoons grated Parmesan cheese']",2000.0,4.68204355239868,1 h 55 m,1000.0,8,51.0,American Lasagna,30.0,75.0,105.0,  pounds lean ground beef  onion  chopped  cloves garlic  minced  tablespoon chopped fresh basil  teaspoon dried oregano  tablespoons brown sugar   teaspoons salt   ounce can diced tomatoes   ounce cans tomato paste  dry lasagna noodles  eggs  beaten  pint part skim ricotta cheese  cup grated Parmesan cheese  tablespoons dried parsley  teaspoon salt  pound mozzarella cheese  shredded  tablespoons grated Parmesan chee,Europian
52,318.0,"['Prep time: 15 Minutes', 'Cook time: 12 Hours ', 'Ready in 12 Hours 15 Minutes']",Italian,"['3 cups water', '1 teaspoon salt', '1 teaspoon ground black pepper', '1 teaspoon dried oregano', '1 teaspoon dried basil', '1 teaspoon onion salt', '1 teaspoon dried parsley', '1 teaspoon garlic powder', '1 bay leaf', '1 (.7 ounce) package dry Italian-style salad dressing mix', '1 (5 pound) rump roast']",3000.0,4.63087224960327,12 h 15 m,1000.0,10,52.0,Slow Cooker Italian Beef for Sandwiches,15.0,720.0,735.0, cups water  teaspoon salt  teaspoon ground black pepper  teaspoon dried oregano  teaspoon dried basil  teaspoon onion salt  teaspoon dried parsley  teaspoon garlic powder  bay leaf   ounce package dry Italian style salad dressing mix   pound rump roa,Europian
53,324.0,"['Prep time: 20 Minutes', 'Cook time: 1 Hour 15 Minutes', 'Ready in 1 Hour 35 Minutes']",Italian,"['1 pound sweet Italian sausage, casings removed', '1 cup chopped onion', '2 cloves garlic, minced', '5 cups beef broth', '1/2 cup water', '1/2 cup red wine', '4 large tomatoes - peeled, seeded and chopped', '1 cup thinly sliced carrots', '1/2 tablespoon packed fresh basil leaves', '1/2 teaspoon dried oregano', '1 (8 ounce) can tomato sauce', '1 1/2 cups sliced zucchini', '8 ounces fresh tortellini pasta', '3 tablespoons chopped fresh parsley']",3000.0,4.82467269897461,1 h 35 m,1000.0,8,53.0,Italian Sausage Soup with Tortellini,20.0,75.0,95.0, pound sweet Italian sausage  casings removed  cup chopped onion  cloves garlic  minced  cups beef broth  cup water  cup red wine  large tomatoes   peeled  seeded and chopped  cup thinly sliced carrots  tablespoon packed fresh basil leaves  teaspoon dried oregano   ounce can tomato sauce   cups sliced zucchini  ounces fresh tortellini pasta  tablespoons chopped fresh parsl,Europian
